"participant","stimulus_audio","length_audio","stimulus_picture","response_time","accuracy","accuracy_num","condition","congruency","category"
"3396","biber_word",1130,"Kamel",1142,"correct","1","WPM","incongruent","Saeugetiere"
"3396","mantel_correct",1130,"Mantel",1245,"incorrect","0","FPM","congruent","Kleidung"
"3396","dattel_correct",1280,"Dattel",1484,"correct","1","FPM","congruent","Fruechte"
"3396","paprika_incorrect",1130,"Paprika",1535,"correct","1","FPM","incongruent","Gemuese"
"3396","traktor_correct",1050,"Traktor",1029,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3396","hemd_incorrect",1080,"Hemd",1288,"correct","1","FPM","incongruent","Kleidung"
"3396","adler_word",1210,"Adler",833,"correct","1","WPM","congruent","Voegel"
"3396","hocker_correct",1220,"Hocker",1601,"correct","1","FPM","congruent","Moebel"
"3396","fahrrad_word",1350,"Fahrrad",824,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3396","moehre_word",1170,"Moehre",737,"correct","1","WPM","congruent","Gemuese"
"3396","dattel_word",1170,"Ananas",832,"correct","1","WPM","incongruent","Fruechte"
"3396","axt_incorrect",1170,"Axt",1495,"correct","1","FPM","incongruent","Werkzeug"
"3396","meissel_word",1190,"Hobel",1429,"correct","1","WPM","incongruent","Werkzeug"
"3396","schrank_word",1150,"Sessel",834,"correct","1","WPM","incongruent","Moebel"
"3396","reiher_word",1180,"Reiher",962,"correct","1","WPM","congruent","Voegel"
"3396","saege_incorrect",1180,"Saege",1124,"correct","1","FPM","incongruent","Werkzeug"
"3396","maurerkelle_word",1390,"Maurerkelle",975,"correct","1","WPM","congruent","Werkzeug"
"3396","bueffel_word",1150,"Tiger",928,"correct","1","WPM","incongruent","Saeugetiere"
"3396","kuerbis_correct",1350,"Kuerbis",1331,"correct","1","FPM","congruent","Gemuese"
"3396","elster_word",1330,"Elster",767,"correct","1","WPM","congruent","Voegel"
"3396","bluse_correct",1020,"Bluse",1276,"correct","1","FPM","congruent","Kleidung"
"3396","drehstuhl_word",1390,"Drehstuhl",885,"correct","1","WPM","congruent","Moebel"
"3396","eule_correct",1450,"Eule",1156,"correct","1","FPM","congruent","Voegel"
"3396","harke_word",1240,"Harke",698,"correct","1","WPM","congruent","Werkzeug"
"3396","lama_word",1240,"Baer",1125,"correct","1","WPM","incongruent","Saeugetiere"
"3396","saege_word",1220,"Saege",736,"correct","1","WPM","congruent","Werkzeug"
"3396","sofa_word",1200,"Sofa",784,"correct","1","WPM","congruent","Moebel"
"3396","spatz_word",1150,"Geier",1105,"correct","1","WPM","incongruent","Voegel"
"3396","handschuh_word",1180,"Mantel",838,"correct","1","WPM","incongruent","Kleidung"
"3396","blaubeere_correct",1510,"Blaubeere",1416,"correct","1","FPM","congruent","Fruechte"
"3396","geier_word",1120,"Spatz",1245,"correct","1","WPM","incongruent","Voegel"
"3396","tiger_correct",1220,"Tiger",1090,"correct","1","FPM","congruent","Saeugetiere"
"3396","tisch_word",1040,"Tisch",844,"correct","1","WPM","congruent","Moebel"
"3396","wellensittich_word",1510,"Wellensittich",654,"correct","1","WPM","congruent","Voegel"
"3396","schleifpapier_correct",1280,"Schleifpapier",1584,"correct","1","FPM","congruent","Werkzeug"
"3396","pinguin_word",1200,"Pinguin",810,"correct","1","WPM","congruent","Voegel"
"3396","kokosnuss_word",1510,"Weintraube",660,"correct","1","WPM","incongruent","Fruechte"
"3396","schaukelstuhl_incorrect",940,"Schaukelstuhl",1432,"correct","1","FPM","incongruent","Moebel"
"3396","kuerbis_word",1300,"Radieschen",836,"correct","1","WPM","incongruent","Gemuese"
"3396","kiwi_word",1190,"Kiwi",726,"correct","1","WPM","congruent","Fruechte"
"3396","drehstuhl_incorrect",1030,"Drehstuhl",1203,"correct","1","FPM","incongruent","Moebel"
"3396","schal_incorrect",1360,"Schal",1314,"correct","1","FPM","incongruent","Kleidung"
"3396","kirsche_word",1190,"Kirsche",833,"correct","1","WPM","congruent","Fruechte"
"3396","brokkoli_word",1100,"Kohlrabi",847,"correct","1","WPM","incongruent","Gemuese"
"3396","baer_correct",940,"Baer",1185,"correct","1","FPM","congruent","Saeugetiere"
"3396","biber_correct",1240,"Biber",1312,"correct","1","FPM","congruent","Saeugetiere"
"3396","socke_incorrect",1590,"Socke",1092,"correct","1","FPM","incongruent","Kleidung"
"3396","taxi_word",1230,"Schlitten",890,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3396","zitrone_incorrect",970,"Zitrone",1105,"correct","1","FPM","incongruent","Fruechte"
"3396","weisskohl_correct",1080,"Weisskohl",1389,"correct","1","FPM","congruent","Gemuese"
"3396","socke_word",1220,"Socke",1081,"correct","1","WPM","congruent","Kleidung"
"3396","kleid_word",1210,"Kleid",862,"correct","1","WPM","congruent","Kleidung"
"3396","schraubenzieher_correct",1130,"Schraubenzieher",922,"correct","1","FPM","congruent","Werkzeug"
"3396","ente_word",1220,"Eule",923,"correct","1","WPM","incongruent","Voegel"
"3396","birne_word",1160,"Blaubeere",935,"correct","1","WPM","incongruent","Fruechte"
"3396","eichhoernchen_word",1430,"Eichhoernchen",837,"correct","1","WPM","congruent","Saeugetiere"
"3396","schleifpapier_word",1400,"Schraubenzieher",954,"incorrect","0","WPM","incongruent","Werkzeug"
"3396","sellerie_word",1110,"Weisskohl",893,"correct","1","WPM","incongruent","Gemuese"
"3396","brokkoli_correct",1110,"Brokkoli",1147,"incorrect","0","FPM","congruent","Gemuese"
"3396","hocker_word",1110,"Regal",950,"incorrect","0","WPM","incongruent","Moebel"
"3396","schlitten_correct",1170,"Schlitten",511,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3396","kommode_correct",1210,"Kommode",944,"incorrect","0","FPM","congruent","Moebel"
"3396","mantel_word",1020,"Handschuh",657,"correct","1","WPM","incongruent","Kleidung"
"3396","kamel_word",1190,"Biber",889,"correct","1","WPM","incongruent","Saeugetiere"
"3396","kutsche_word",1210,"Faehre",1250,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3396","orange_word",1230,"Orange",756,"incorrect","0","WPM","congruent","Fruechte"
"3396","birne_correct",1310,"Birne",1275,"correct","1","FPM","congruent","Fruechte"
"3396","hut_incorrect",1430,"Hut",1100,"incorrect","0","FPM","incongruent","Kleidung"
"3396","jeans_word",1280,"Jeans",594,"incorrect","0","WPM","congruent","Kleidung"
"3396","rollschuh_incorrect",1070,"Rollschuh",1371,"incorrect","0","FPM","incongruent","Fortbewegungsmittel"
"3396","hose_word",1240,"Bluse",653,"correct","1","WPM","incongruent","Kleidung"
"3396","kamel_correct",960,"Kamel",956,"incorrect","0","FPM","congruent","Saeugetiere"
"3396","fuchs_incorrect",1360,"Fuchs",1360,"incorrect","0","FPM","incongruent","Saeugetiere"
"3396","faehre_correct",1320,"Faehre",1279,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3396","traktor_word",1320,"Schiff",632,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3396","hobel_word",1190,"Meissel",911,"correct","1","WPM","incongruent","Werkzeug"
"3396","fledermaus_incorrect",1230,"Fledermaus",1560,"correct","1","FPM","incongruent","Saeugetiere"
"3396","radieschen_correct",1440,"Radieschen",1901,"incorrect","0","FPM","congruent","Gemuese"
"3396","gans_incorrect",950,"Gans",1682,"incorrect","0","FPM","incongruent","Voegel"
"3396","rollschuh_word",1150,"Rollschuh",771,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3396","kommode_word",1410,"Bank",1096,"incorrect","0","WPM","incongruent","Moebel"
"3396","ananas_word",1320,"Dattel",921,"correct","1","WPM","incongruent","Fruechte"
"3396","ziege_incorrect",1000,"Ziege",1416,"correct","1","FPM","incongruent","Saeugetiere"
"3396","moewe_word",1240,"Meise",876,"incorrect","0","WPM","incongruent","Voegel"
"3396","bohrmaschine_word",1530,"Bohrmaschine",934,"incorrect","0","WPM","congruent","Werkzeug"
"3396","hobel_correct",1150,"Hobel",1491,"correct","1","FPM","congruent","Werkzeug"
"3396","kirsche_incorrect",900,"Kirsche",841,"incorrect","0","FPM","incongruent","Fruechte"
"3396","hubschrauber_incorrect",1180,"Hubschrauber",1156,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3396","kiwi_incorrect",1250,"Kiwi",1557,"correct","1","FPM","incongruent","Fruechte"
"3396","ziege_word",1310,"Ziege",648,"incorrect","0","WPM","congruent","Saeugetiere"
"3396","meise_word",1210,"Moewe",750,"correct","1","WPM","incongruent","Voegel"
"3396","orange_incorrect",1670,"Orange",991,"incorrect","0","FPM","incongruent","Fruechte"
"3396","kanu_incorrect",1270,"Kanu",891,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3396","tiger_word",1210,"Bueffel",1624,"correct","1","WPM","incongruent","Saeugetiere"
"3396","paprika_word",1330,"Paprika",575,"incorrect","0","WPM","congruent","Gemuese"
"3396","baer_word",1130,"Lama",1003,"correct","1","WPM","incongruent","Saeugetiere"
"3396","kleid_incorrect",1290,"Kleid",1196,"incorrect","0","FPM","incongruent","Kleidung"
"3396","pullover_word",1290,"Schlafanzug",1457,"correct","1","WPM","incongruent","Kleidung"
"3396","kutsche_correct",940,"Kutsche",977,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3396","aprikose_incorrect",1300,"Aprikose",2385,"correct","1","FPM","incongruent","Fruechte"
"3396","sessel_correct",990,"Sessel",1076,"correct","1","FPM","congruent","Moebel"
"3396","weintraube_correct",1000,"Weintraube",1362,"incorrect","0","FPM","congruent","Fruechte"
"3396","schrank_correct",1040,"Schrank",662,"correct","1","FPM","congruent","Moebel"
"3396","bank_correct",1240,"Bank",859,"correct","1","FPM","congruent","Moebel"
"3396","elster_incorrect",1220,"Elster",1585,"incorrect","0","FPM","incongruent","Voegel"
"3396","hemd_word",1110,"Hemd",768,"correct","1","WPM","congruent","Kleidung"
"3396","bluse_word",1340,"Hose",721,"correct","1","WPM","incongruent","Kleidung"
"3396","lama_correct",950,"Lama",1242,"correct","1","FPM","congruent","Saeugetiere"
"3396","sichel_word",1210,"Walze",850,"correct","1","WPM","incongruent","Werkzeug"
"3396","hut_word",1120,"Hut",924,"correct","1","WPM","congruent","Kleidung"
"3396","kohlrabi_correct",1250,"Kohlrabi",1118,"incorrect","0","FPM","congruent","Gemuese"
"3396","weintraube_word",1460,"Kokosnuss",1019,"incorrect","0","WPM","incongruent","Fruechte"
"3396","geier_correct",1380,"Geier",962,"correct","1","FPM","congruent","Voegel"
"3396","regal_word",1190,"Hocker",997,"correct","1","WPM","incongruent","Moebel"
"3396","wiege_incorrect",1200,"Wiege",1020,"incorrect","0","FPM","incongruent","Moebel"
"3396","taxi_correct",1330,"Taxi",915,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3396","moehre_incorrect",1000,"Moehre",1011,"correct","1","FPM","incongruent","Gemuese"
"3396","feile_word",1220,"Feile",914,"correct","1","WPM","congruent","Werkzeug"
"3396","seehund_incorrect",990,"Seehund",1654,"correct","1","FPM","incongruent","Saeugetiere"
"3396","sessel_word",1130,"Schrank",797,"incorrect","0","WPM","incongruent","Moebel"
"3396","flugzeug_word",1410,"Flugzeug",1002,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3396","feile_incorrect",870,"Feile",1177,"correct","1","FPM","incongruent","Werkzeug"
"3396","tisch_incorrect",1110,"Tisch",600,"incorrect","0","FPM","incongruent","Moebel"
"3396","wiege_word",1190,"Wiege",904,"incorrect","0","WPM","congruent","Moebel"
"3396","jeans_incorrect",1300,"Jeans",864,"correct","1","FPM","incongruent","Kleidung"
"3396","sellerie_correct",970,"Sellerie",998,"incorrect","0","FPM","congruent","Gemuese"
"3396","gans_word",1110,"Gans",638,"incorrect","0","WPM","congruent","Voegel"
"3396","meissel_correct",1170,"Meissel",895,"correct","1","FPM","congruent","Werkzeug"
"3396","axt_word",1140,"Axt",546,"correct","1","WPM","congruent","Werkzeug"
"3396","spargel_incorrect",930,"Spargel",762,"incorrect","0","FPM","incongruent","Gemuese"
"3396","pullover_correct",1320,"Pullover",824,"correct","1","FPM","congruent","Kleidung"
"3396","zitrone_word",1400,"Zitrone",516,"incorrect","0","WPM","congruent","Fruechte"
"3396","regal_correct",980,"Regal",988,"correct","1","FPM","congruent","Moebel"
"3396","ente_correct",1370,"Ente",1057,"correct","1","FPM","congruent","Voegel"
"3396","fahrrad_incorrect",990,"Fahrrad",1026,"incorrect","0","FPM","incongruent","Fortbewegungsmittel"
"3396","schiff_word",1040,"Traktor",708,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3396","ananas_correct",1310,"Ananas",1458,"correct","1","FPM","congruent","Fruechte"
"3396","sofa_incorrect",1220,"Sofa",1244,"incorrect","0","FPM","incongruent","Moebel"
"3396","schiff_correct",1150,"Schiff",781,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3396","schlafanzug_word",1530,"Pullover",697,"correct","1","WPM","incongruent","Kleidung"
"3396","moewe_correct",1090,"Moewe",1074,"correct","1","FPM","congruent","Voegel"
"3396","zug_word",960,"Zug",684,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3396","pinguin_incorrect",940,"Pinguin",1309,"incorrect","0","FPM","incongruent","Voegel"
"3396","schal_word",1040,"Schal",555,"correct","1","WPM","congruent","Kleidung"
"3396","bueffel_correct",1410,"Bueffel",747,"correct","1","FPM","congruent","Saeugetiere"
"3396","aprikose_word",1440,"Aprikose",942,"correct","1","WPM","congruent","Fruechte"
"3396","banane_word",1320,"Banane",656,"correct","1","WPM","congruent","Fruechte"
"3396","walze_word",1300,"Sichel",1301,"incorrect","0","WPM","incongruent","Werkzeug"
"3396","wellensittich_incorrect",1020,"Wellensittich",1266,"incorrect","0","FPM","incongruent","Voegel"
"3396","kokosnuss_correct",980,"Kokosnuss",1153,"correct","1","FPM","congruent","Fruechte"
"3396","truhe_word",1190,"Truhe",729,"incorrect","0","WPM","congruent","Moebel"
"3396","flugzeug_incorrect",870,"Flugzeug",925,"incorrect","0","FPM","incongruent","Fortbewegungsmittel"
"3396","wal_word",1100,"Wal",891,"correct","1","WPM","congruent","Saeugetiere"
"3396","blaubeere_word",1450,"Birne",668,"correct","1","WPM","incongruent","Fruechte"
"3396","schraubenzieher_word",1420,"Schleifpapier",700,"incorrect","0","WPM","incongruent","Werkzeug"
"3396","schlafanzug_correct",1030,"Schlafanzug",1879,"incorrect","0","FPM","congruent","Kleidung"
"3396","zwiebel_word",1250,"Zwiebel",778,"incorrect","0","WPM","congruent","Gemuese"
"3396","handschuh_correct",920,"Handschuh",1241,"correct","1","FPM","congruent","Kleidung"
"3396","seehund_word",1380,"Seehund",821,"correct","1","WPM","congruent","Saeugetiere"
"3396","bohrmaschine_incorrect",1030,"Bohrmaschine",994,"incorrect","0","FPM","incongruent","Werkzeug"
"3396","zug_incorrect",930,"Zug",831,"incorrect","0","FPM","incongruent","Fortbewegungsmittel"
"3396","eichhoernchen_incorrect",1210,"Eichhoernchen",822,"correct","1","FPM","incongruent","Saeugetiere"
"3396","weisskohl_word",1160,"Sellerie",2498,"correct","1","WPM","incongruent","Gemuese"
"3396","avocado_incorrect",940,"Avocado",1193,"correct","1","FPM","incongruent","Gemuese"
"3396","spatz_correct",1460,"Spatz",1322,"incorrect","0","FPM","congruent","Voegel"
"3396","fuchs_word",1100,"Fuchs",675,"incorrect","0","WPM","congruent","Saeugetiere"
"3396","maurerkelle_incorrect",820,"Maurerkelle",823,"incorrect","0","FPM","incongruent","Werkzeug"
"3396","zwiebel_incorrect",1290,"Zwiebel",1707,"incorrect","0","FPM","incongruent","Gemuese"
"3396","meise_correct",1190,"Meise",1385,"incorrect","0","FPM","congruent","Voegel"
"3396","reiher_incorrect",1110,"Reiher",1519,"correct","1","FPM","incongruent","Voegel"
"3396","schaukelstuhl_word",1430,"Schaukelstuhl",809,"incorrect","0","WPM","congruent","Moebel"
"3396","mais_word",860,"Mais",946,"correct","1","WPM","congruent","Gemuese"
"3396","truhe_incorrect",1210,"Truhe",1065,"correct","1","FPM","incongruent","Moebel"
"3396","sichel_correct",1230,"Sichel",1090,"correct","1","FPM","congruent","Werkzeug"
"3396","eule_word",1220,"Ente",1059,"correct","1","WPM","incongruent","Voegel"
"3396","hubschrauber_word",1300,"Hubschrauber",731,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3396","hose_correct",1010,"Hose",1430,"correct","1","FPM","congruent","Kleidung"
"3396","avocado_word",1440,"Avocado",941,"incorrect","0","WPM","congruent","Gemuese"
"3396","fledermaus_word",1580,"Fledermaus",702,"correct","1","WPM","congruent","Saeugetiere"
"3396","kohlrabi_word",1310,"Brokkoli",917,"incorrect","0","WPM","incongruent","Gemuese"
"3396","wal_incorrect",1060,"Wal",1051,"incorrect","0","FPM","incongruent","Saeugetiere"
"3396","mais_incorrect",1440,"Mais",979,"correct","1","FPM","incongruent","Gemuese"
"3396","meise_incorrect",1090,"Meise",909,"correct","1","FPM","incongruent","Voegel"
"3396","bueffel_incorrect",1220,"Bueffel",1215,"incorrect","0","FPM","incongruent","Saeugetiere"
"3396","hobel_incorrect",1170,"Hobel",2127,"correct","1","FPM","incongruent","Werkzeug"
"3396","regal_word",1190,"Regal",856,"correct","1","WPM","congruent","Moebel"
"3396","axt_correct",1290,"Axt",1278,"correct","1","FPM","congruent","Werkzeug"
"3396","gans_word",1110,"Elster",621,"correct","1","WPM","incongruent","Voegel"
"3396","spatz_word",1150,"Spatz",987,"correct","1","WPM","congruent","Voegel"
"3396","taxi_word",1230,"Taxi",911,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3396","elster_correct",950,"Elster",1021,"incorrect","0","FPM","congruent","Voegel"
"3396","avocado_word",1440,"Zwiebel",670,"incorrect","0","WPM","incongruent","Gemuese"
"3396","kiwi_correct",900,"Kiwi",1543,"incorrect","0","FPM","congruent","Fruechte"
"3396","faehre_incorrect",940,"Faehre",690,"incorrect","0","FPM","incongruent","Fortbewegungsmittel"
"3396","sessel_incorrect",1040,"Sessel",830,"correct","1","FPM","incongruent","Moebel"
"3396","ananas_word",1320,"Ananas",1020,"incorrect","0","WPM","congruent","Fruechte"
"3396","moewe_incorrect",1190,"Moewe",1535,"incorrect","0","FPM","incongruent","Voegel"
"3396","hubschrauber_word",1300,"Kanu",549,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3396","harke_correct",1170,"Harke",1609,"incorrect","0","FPM","congruent","Werkzeug"
"3396","wiege_correct",1210,"Wiege",1599,"correct","1","FPM","congruent","Moebel"
"3396","tisch_word",1040,"Sofa",722,"incorrect","0","WPM","incongruent","Moebel"
"3396","kohlrabi_incorrect",1110,"Kohlrabi",932,"correct","1","FPM","incongruent","Gemuese"
"3396","schrank_incorrect",990,"Schrank",864,"correct","1","FPM","incongruent","Moebel"
"3396","birne_incorrect",1510,"Birne",1460,"correct","1","FPM","incongruent","Fruechte"
"3396","kirsche_correct",1250,"Kirsche",1200,"incorrect","0","FPM","congruent","Fruechte"
"3396","hobel_word",1190,"Hobel",668,"correct","1","WPM","congruent","Werkzeug"
"3396","dattel_incorrect",1310,"Dattel",1135,"incorrect","0","FPM","incongruent","Fruechte"
"3396","axt_word",1140,"Harke",762,"correct","1","WPM","incongruent","Werkzeug"
"3396","fuchs_word",1100,"Wal",524,"correct","1","WPM","incongruent","Saeugetiere"
"3396","jeans_correct",1590,"Jeans",884,"incorrect","0","FPM","congruent","Kleidung"
